"Region","hilo","Species","Neighborhood","tree.uniqueID","hegyi","DBH","drought_fx","post1_fx","spei12","legacy_mean","scaled_leg","scaled_dfx","scaled_spei","rel_dfx","rel_leg","Region1"
"San Jac","low","PL",2,"12pl2_1",9.64080054048327,8.9,0.0547947639333736,-0.127405284282939,-1.60860058181642,-0.188419700335843,0.194259454594125,0.477842867045364,0.400946805320246,1.1917861938411,0.406534172614704,"lat1"
"San Jac","low","PL",2,"12pl2_2",2.12629680672301,51.5,0.353270581254358,0.0175026244393134,-1.60149604093809,-0.0618066517557646,0.387984973402366,0.874096643597685,0.377702132999721,2.31424862935135,0.443869652451087,"lat1"
"San Jac","low","PL",2,"12pl2_3",3.1544186902495,37.8,0.203934977074475,0.110064952179287,-1.59204617870294,0.14394921677889,0.702803728868207,0.675840055639794,0.346784026553157,1.94887885222763,1.03989653025654,"lat1"
"San Jac","low","PL",3,"12pl3_1",5.92782872243352,21.8,0.303773023709587,0.0063191041706103,-1.64811625610533,-0.0914905189043227,0.342566885550605,0.808384137025876,0.530234385770607,1.5245788630834,0.423767451463041,"lat1"
"San Jac","low","PL",3,"12pl3_2",5.65341412625897,19.5,0.341537518380292,-0.096630427668904,-1.6086016050954,-0.212985121796353,0.156672894041714,0.858519936191019,0.400950153289501,2.1412136375245,0.18249185305681,"lat1"
"San Jac","low","PL",3,"12pl3_3",4.79883417382666,19.4,0.17094413773345,-0.00946477130302287,-1.6086016050954,-0.0880278389896191,0.347864992423994,0.632041717811797,0.400950153289501,1.57635983582088,0.550382961473403,"lat1"
"San Jac","low","PL",3,"12pl3_4",27.9811138938237,5,0.140413876608307,-0.0572325841567837,-1.6086016050954,-0.143108581295764,0.263588170253866,0.591510021212215,0.400950153289501,1.47527071971244,0.445619111767,"lat1"
"San Jac","low","PL",3,"12pl3_5",18.7922583441182,12.5,0.171542820086699,0.0288676226040435,-1.6086016050954,-0.0521524165574083,0.402756529284424,0.63283652305116,0.400950153289501,1.57834214018676,0.636430601923183,"lat1"
"San Jac","low","PJ",1,"12pp1_1",0.289085701281922,108.6,0.397951649937173,0.368758195941971,-1.57478694269823,0.307606797426215,0.953209592034455,0.933414823425027,0.290315172013127,3.21517754980722,1.02120682906748,"lat1"
"San Jac","low","PJ",1,"12pp1_10",0.501118565570682,87.8,0.0723443704659437,0.0414401006944162,-1.60149620630999,-0.0117467946488675,0.464579541642041,0.501141564835878,0.377702674064308,1.32681497709109,0.927042524988302,"lat1"
"San Jac","low","PJ",1,"12pp1_2",0.768903323049249,50.5,0.208283331358403,0.0735669574886425,-1.64811605576917,-0.0123222587428651,0.463699047242645,0.681612891182249,0.530233730309784,1.28549515471983,0.680296768505016,"lat1"
"San Jac","low","PJ",1,"12pp1_3",0.53794021973759,70.6,0.227451696424276,0.0889070921913554,-1.60149620630999,0.0166859281480167,0.508083303985095,0.707060638057894,0.377702674064308,1.87200326237963,0.718585191477585,"lat1"
"San Jac","low","PJ",2,"12pp2_1",0.518852672312602,95.2,0.249239118564988,0.0960128079253449,-1.57478680801923,0.0317430308039526,0.531121569444166,0.735985421251678,0.290314731369696,2.53512943617887,0.721646861619755,"lat1"
