"event","spei12","spei_post","tree.uniqueID","Year","year_post","pred_mean","pred_50","pred_025","pred_975","Site","Species","Neighborhood","Region","hilo","hegyi","DBH","reduction","post1","post2","drought_fx","legacy_mean","legacy_50","legacy_025","legacy_975","scaled_leg","scaled_dfx","scaled_spei","Region1","rel_dfx","rel_leg"
"post1",-1.61487345983872,1.15820494225548,NA,1924,1925,1.12166351971492,1.12155486326747,1.10080155169769,1.14229007969677,NA,NA,2,NA,NA,6.21901182188142,70.7,NA,0.674068753023769,0.819583197499325,0.395601016675027,0.447594766691146,0.447486110243701,0.426732798673918,0.468221326673,0.811927000032217,0.827848043245389,0.398968541896465,NA,2.07497072152676,0.980886798986884
"post1",-1.61475754515205,1.04566135917323,NA,1981,1982,1.12249268980759,1.12240630240181,1.10140310012748,1.1434042058703,NA,NA,3,NA,NA,8.61788430617391,38.025,NA,1.32274805301165,1.5604252065465,-0.137667819464506,-0.200255363204058,-0.200341750609842,-0.221344952884172,-0.179343847141354,0.571874058944766,0.653100869209731,0.398872110419246,NA,1.63736910189903,0.867788216066643
"post1",-1.6147575187131,1.04566087744447,NA,1981,1982,1.11838679471802,1.11849527244662,1.09854637838128,1.13815090955828,NA,NA,1,NA,NA,3.1020480650488,54.3222222222222,NA,1.21715089568712,1.53213657678712,-0.264338291140874,-0.0987641009691074,-0.0986556232405063,-0.118604517305841,-0.0789999861288405,0.609480404718161,0.611592148918757,0.398872088424216,NA,1.53330395048426,1.01282603754176
"post1",-1.61475745886298,1.04565978696483,NA,1981,1982,1.10980780526076,1.10993699246924,1.08345441471653,1.13550527176647,NA,NA,2,NA,NA,7.76351216087341,35.7818181818182,NA,1.1535705728735,1.29817287554952,-0.189250886152219,-0.0437627676127414,-0.0436335804042618,-0.0701161581569747,-0.0180653011070309,0.629860476013451,0.636197584185567,0.398872038633843,NA,1.59499168295821,1.01845509958547
"post1",-1.61401817761163,-0.246271573285697,NA,1898,1899,0.983417373430165,0.983187148682582,0.973168877987016,0.994738460477177,NA,NA,2,NA,NA,2.19055409399181,90.9833333333333,NA,0.80732508850118,0.859062891779318,-0.42653110151998,0.176092284928985,0.175862060181402,0.165843789485836,0.187413371975997,0.711325076451386,0.558443092866972,0.398257017490304,NA,1.40221783507071,1.31545266327412
"post1",-1.61401803290739,-0.246271486294711,NA,1898,1899,0.975160520215717,0.975275386167728,0.962567416634395,0.987612507865387,NA,NA,1,NA,NA,1.04316354424077,105.975,NA,0.78529399499714,0.883524699435783,-0.154055844415857,0.189866525218577,0.189981391170588,0.177273421637255,0.202318512868247,0.716428952703285,0.647730667813741,0.398256897108289,NA,1.62641418771868,1.10974255267304
"post1",-1.61401794418068,-0.246271432955431,NA,1898,1899,0.979536703681608,0.979532801970861,0.968772959386275,0.990374206095126,NA,NA,3,NA,NA,2.35544446999976,84.45,NA,0.952402286702552,0.937599665583838,-0.36956847541129,0.0271344169790557,0.0271305152683084,0.0163706726837225,0.0379719193925742,0.656130560544936,0.577109208836177,0.39825682329497,NA,1.44908806347993,1.32554105983613
"post1",-1.58639135162947,-1.99996133334643,NA,2014,2015,0.740978098126381,0.74082589642397,0.709433560050351,0.772933130813645,NA,NA,2,NA,NA,8.04457664567914,47.15,NA,0.772607942295173,NA,0.019563434168948,-0.0316298441687926,-0.0317820458712026,-0.0631743822448223,0.000325188518471867,0.634356182384892,0.704624069855457,0.375273772511675,NA,1.87762673937875,1.00196718104371
"post1",-1.5801073545413,0.225105622523544,NA,1934,1935,1.02539324209263,1.02510952226268,1.01450822147018,1.03788098009469,NA,NA,1,NA,NA,2.53594699995232,99.24,NA,1.0363415691249,1.12340415089593,-0.344724094570285,-0.0109483270322721,-0.0112320468622193,-0.0218333476547272,0.00153941096978235,0.642019465582157,0.585250478395561,0.370046004232551,NA,1.58156140507267,1.09802856502034
"post1",-1.58010706462679,0.225105514525261,NA,1934,1935,1.02406145359847,1.02383028215885,1.01340827590224,1.03619705463938,NA,NA,3,NA,NA,2.53884757776165,97.7,NA,0.643090312140288,0.699434384605456,0.112383428241757,0.380971141458183,0.380739970018566,0.370317963761955,0.393106742499094,0.78724043064669,0.735040307518341,0.370045763047544,NA,1.98634974621747,1.07102983960916
"post1",-1.57997508755172,1.00350883830877,NA,1981,1982,1.04263494823534,1.04254906245229,1.0235329907073,1.06257306014119,NA,NA,2,NA,NA,2.0904543216786,40.9777777777778,NA,1.16117928507057,1.2236217326756,-0.1566127067852,-0.118544336835231,-0.118630222618278,-0.137646294363271,-0.0986062249293811,0.602151080271109,0.646892808101789,0.36993596898543,NA,1.7486615585825,0.933808380544078
"post1",-1.57997504654302,1.00350896000645,NA,1981,1982,1.04358235406052,1.04351876399136,1.02422233589705,1.06336411181346,NA,NA,1,NA,NA,2.2353978681411,41.875,NA,1.09899004381733,1.11970666267582,-0.100680962503653,-0.0554076897568058,-0.0554712798259628,-0.0747677079202771,-0.0356259320038653,0.625545592554418,0.665221113807484,0.369935934869568,NA,1.79820625980017,0.942128566019904
"post1",-1.57997486010699,1.00350951327476,NA,1981,1982,1.04108830175159,1.04099874625536,1.02197206584916,1.06026972620222,NA,NA,3,NA,NA,3.93284976823364,48.98,NA,1.07676535486096,1.13795998885309,-0.0143812112353288,-0.0356770531093712,-0.0357666086056006,-0.0547932890117934,-0.0164956286587309,0.632856538617685,0.693500729326163,0.369935779770138,NA,1.87465167537207,0.915833627247362
"post1",-1.57518131114403,-1.33733898536395,NA,1959,1960,0.829942456548063,0.830135176441475,0.808174393579595,0.851821584938938,NA,NA,1,NA,NA,3.33649943161968,81.3714285714286,NA,0.576459156222734,0.534555196829571,-0.361531753358316,0.253483300325329,0.253676020218741,0.231715237356862,0.275362428716204,0.740001370554533,0.57974276694438,0.365947941637596,NA,1.58422196433204,1.28191773183722
"post1",-1.57518077030536,-1.33733881478074,NA,1959,1960,0.837913820859532,0.83793173473132,0.816147768950196,0.859895209750712,NA,NA,3,NA,NA,2.70920823131691,87.7285714285714,NA,0.930189567961503,0.834436892960222,-0.398961214834027,-0.0922757471019717,-0.0922578332301835,-0.114041799011307,-0.0702943582107913,0.611884584877658,0.567477485016587,0.365947491704344,NA,1.55070740442474,1.07945191311953
"post1",-1.56274599705702,1.18711253417497,NA,1924,1925,0.977032834046739,0.977197703918286,0.957848873959985,0.995330599233488,NA,NA,2,NA,NA,1.90515488139977,112.8,NA,0.822697586584909,0.956540919010099,0.271866152342339,0.15433524746183,0.154500117333377,0.135151287375076,0.172633012648579,0.703263272351439,0.787301293826555,0.355602783991455,NA,2.21399080454183,0.89325811841784
"post1",-1.56274598901991,1.18711237499414,NA,1924,1925,0.976875637782706,0.976936957528131,0.957874046259062,0.995123559434813,NA,NA,3,NA,NA,1.73213795349186,119.1,NA,1.01173416840863,1.10335260445722,-0.244312916937947,-0.034858530625926,-0.034797210880501,-0.0538601221495705,-0.0166106089738195,0.633159832111705,0.618154275399466,0.355602777305241,NA,1.73832803017974,1.01839431085551
"post1",-1.5627459889525,1.18711237365911,NA,1924,1925,0.977134103308443,0.977246685458848,0.958036331019936,0.995859864104939,NA,NA,1,NA,NA,18.8276578592707,43.64,NA,0.763409969816951,0.990663153822023,0.170898035766965,0.213724133491492,0.213836715641897,0.194626361202985,0.232449894287988,0.725269097620987,0.754214993177565,0.355602777249161,NA,2.12094798306119,0.966479678496232
"post1",-1.55605158087259,NA,NA,2018,2019,NA,NA,NA,NA,NA,NA,2,NA,NA,10.8379478769762,34.7777777777778,NA,NA,NA,-0.427407668187175,NA,NA,NA,NA,NA,0.558155850227678,0.350033580809916,NA,1.5945780085905,NA
"post1",-1.54921500174006,-1.82405314854576,NA,2014,2015,0.76037130900764,0.760372658521686,0.731314481055943,0.789355576860706,NA,NA,1,NA,NA,7.01635517206783,54.6888888888889,NA,0.423681638648676,NA,0.364816926545653,0.336689670358964,0.33669101987301,0.307632842407267,0.36567393821203,0.770832473184729,0.817760386906214,0.344346109758403,NA,2.37482104119011,0.942738424951009
"post1",-1.54921473681344,-1.82405088014424,NA,2014,2015,0.769028916428526,0.769086910977655,0.739980291023667,0.797279214893914,NA,NA,3,NA,NA,7.40757626899668,70.3222222222222,NA,0.488965392277524,NA,0.236921952504415,0.280063524151002,0.280121518700131,0.251014898746143,0.30831382261639,0.749850347362098,0.775850408725486,0.344345889361264,NA,2.25311360668376,0.969469136252466
"post1",-1.54648005815783,0.6114020526191,NA,1931,1932,1.02606961703279,1.02600250628575,1.01201004241097,1.03975105755039,NA,NA,2,NA,NA,2.20902444301185,85.8142857142857,NA,0.6576632757573,0.766406864304802,0.0631448044050301,0.368406341275494,0.368339230528452,0.354346766653669,0.382087781793089,0.782584697632453,0.718905274331025,0.342070861838366,NA,2.10162675203455,1.09566110158879
"post1",-1.54647991987169,0.611402145022939,NA,1931,1932,1.03837439592964,1.03854697556406,1.02234980801069,1.0534998772745,NA,NA,1,NA,NA,1.32028152967772,90.75,NA,0.801870085242108,0.738825824756799,-0.0847446123671202,0.236504310687532,0.236676890321951,0.220479722768583,0.251629792032395,0.733710013632361,0.670443305621582,0.342070746795682,NA,1.95995510256841,1.0976438777656
"post1",-1.54647983508028,0.611402201681179,NA,1931,1932,1.03153730003955,1.03161801270124,1.01740321914762,1.04513340871681,NA,NA,3,NA,NA,2.61512890068868,74.4625,NA,0.709129510486166,0.687792872499239,-0.0661407822538869,0.322407789553385,0.322488502215079,0.308273708661459,0.336003898230642,0.765540496949123,0.67653960549551,0.342070676256209,NA,1.97777726199713,1.13450316350312
"post1",-1.54480288897165,-1.47610892087614,NA,2012,2013,1.0124781165879,1.01237086060221,0.992969116321802,1.03357821214972,NA,NA,1,NA,NA,20.3834224730453,38.0142857142857,NA,1.12091967454241,0.773614881998199,-0.206805798899308,-0.108441557954512,-0.108548813940204,-0.127950558220612,-0.0873414623926974,0.605894541407507,0.630445004651379,0.340675595139924,NA,1.85057284303691,0.976195355819215
"post1",-1.54480288493896,-1.47610891720389,NA,2012,2013,1.01254799315867,1.01235677576498,0.99282157159134,1.03346665819076,NA,NA,3,NA,NA,5.41429061515827,52.58,NA,1.0686139470062,0.840787385158296,-0.30876492144394,-0.0560659538475272,-0.0562571712412187,-0.0757923754148626,-0.0351472888154377,0.62530168084753,0.597033960681865,0.340675591785057,NA,1.75249995913576,1.06155141191999
"post1",-1.54480240410405,-1.47610847934554,NA,2012,2013,1.00715754445181,1.00670428266449,0.972470406354405,1.04339005238223,NA,NA,2,NA,NA,10.2873130339967,36.87,NA,1.15530607945437,0.864893117016452,-0.199281416136861,-0.148148535002567,-0.148601796789881,-0.182835673099969,-0.111916027072146,0.591181606760693,0.632910674000481,0.340675191769995,NA,1.85781263000738,0.941153778454242
"post1",-1.54183436378236,-1.37586093277875,NA,1959,1960,0.832450839784174,0.832291945270268,0.810470029132297,0.855218552385267,NA,NA,2,NA,NA,7.52842233181726,57.1555555555556,NA,0.641498366653201,0.598016614485469,-0.202335229400933,0.190952473130973,0.190793578617067,0.168971662479096,0.213720185732066,0.716831337418838,0.631909968161766,0.338206026551236,NA,1.86841723255347,1.215566170186
"post1",-1.53895233204175,1.36689349789043,NA,1994,1995,1.17268170151623,1.17268358072078,1.14826312924592,1.19740535649005,NA,NA,3,NA,NA,7.40757626899668,70.3222222222222,NA,0.947735602512825,1.16410400482432,-0.0309381999104235,0.224946099003407,0.224947978207956,0.20052752673309,0.249669753977222,0.72942725967361,0.688075160109596,0.335808413391715,NA,2.04901108093134,1.06635464078552
"post1",-1.53895132603078,1.3668932209129,NA,1994,1995,1.18353344856037,1.18344047715771,1.15893704170489,1.20892696849968,NA,NA,1,NA,NA,6.43881570469906,61.3,NA,0.985483380478932,1.35732887804323,0.0174229723214463,0.198050068081435,0.197957096678781,0.173453661225953,0.223443588020744,0.719461264409485,0.703922660671883,0.335807576473403,NA,2.09620839429642,1.0221969685038
"post1",-1.5135629308139,NA,NA,2015,2016,NA,NA,NA,NA,NA,NA,2,NA,NA,2.94268397578899,37.69,NA,NA,NA,-0.396425668712853,NA,NA,NA,NA,NA,0.568308359594821,0.31468652162401,NA,1.80595074953302,NA
"post1",-1.51356275164608,-0.951694912437106,NA,2015,2016,0.938332086710541,0.938159816799074,0.918689376477893,0.958350600525517,NA,NA,1,NA,NA,2.17539441213848,35.3666666666667,NA,0.458700409676362,NA,-0.444625599032899,0.479631677034179,0.479459407122711,0.459988966801531,0.499650190849155,0.823797885282243,0.552513696488087,0.314686372571133,NA,1.7557598442341,1.4901140510214
"post1",-1.51356275164608,NA,NA,2015,2016,NA,NA,NA,NA,NA,NA,1,NA,NA,2.25539902014197,44.0444444444444,NA,NA,NA,-0.442559452787879,NA,NA,NA,NA,NA,0.553190753148805,0.314686372571133,NA,1.75791137261198,NA
"post1",-1.51356193710485,-0.951695746107432,NA,2015,2016,0.930041651613685,0.929797415546666,0.911290622653152,0.949322856430875,NA,NA,3,NA,NA,1.37772002749022,47.4,NA,0.687392474381741,NA,-0.846165190926475,0.242649177231944,0.242404941164925,0.223898148271411,0.261930382049134,0.735986918765982,0.420932954859162,0.314685694939882,NA,1.33762977354143,1.74846590239587
"post1",-1.51356193710485,NA,NA,2015,2016,NA,NA,NA,NA,NA,NA,3,NA,NA,4.21675307276069,49.1555555555556,NA,NA,NA,-0.720713554299834,NA,NA,NA,NA,NA,0.462042274386166,0.314685694939882,NA,1.46826589773785,NA
"post1",-1.51086091961417,0.842066107496866,NA,1968,1969,1.1118278846053,1.11155847109539,1.09454022894733,1.1312041573116,NA,NA,1,NA,NA,5.46288417986801,66.9777777777778,NA,1.49713921293924,1.16500017423911,-0.41826231816979,-0.385311328333943,-0.385580741843847,-0.402598983991912,-0.365935055627634,0.503303834682572,0.561152695276179,0.312438670735222,NA,1.79604110450122,0.903373668684031
"post1",-1.51086015285445,0.842066011661774,NA,1968,1969,1.10370874535579,1.10345875732793,1.0865989046201,1.12209464397082,NA,NA,3,NA,NA,4.98859753932994,77.7375,NA,1.1249056392451,1.07911914944923,-0.138445726559901,-0.0211968938893111,-0.0214468819171765,-0.0383067346249997,-0.00281099527427901,0.638221984494422,0.65284595638271,0.312438032854254,NA,2.08952140179185,0.978196815437605
"post1",-1.49689687368738,-0.789777617781331,NA,1959,1960,0.956256905777221,0.956220605668819,0.939674211279835,0.973303995602475,NA,NA,2,NA,NA,1.50209691295885,51.6333333333333,NA,1.04460874506418,0.855886748227841,0.160682555312742,-0.0883518392869599,-0.0883881393953624,-0.104934533784346,-0.0713047494617062,0.613338540921014,0.750867476465891,0.30082173404349,NA,2.49605461139101,0.816461931344826
"post1",-1.49689672742896,-0.789777766228112,NA,1959,1960,0.956228211828544,0.956258239834268,0.939459719910438,0.973246890010524,NA,NA,1,NA,NA,2.2353978681411,41.875,NA,1.02821354485768,0.769401955972536,0.0971312321716773,-0.0719853330291318,-0.071955305023407,-0.0887538249472378,-0.0549666548471515,0.619402949618675,0.730042306546863,0.300821612368524,NA,2.42682798220135,0.847459882647161
"post1",-1.49689606250129,-0.7897784411044,NA,1959,1960,0.961928337582008,0.961987506312802,0.945614450756438,0.977958054799236,NA,NA,3,NA,NA,3.09242704983302,56.6,NA,1.11959956763977,0.640902779391589,0.159661731621075,-0.157671230057767,-0.157612061326973,-0.173985116883337,-0.141641512840539,0.587653088590219,0.750532962158626,0.300821059203439,NA,2.49494820657172,0.789554718234195
"post1",-1.49466917764161,-1.4330457533979,NA,2012,2013,0.818386523681063,0.818376000252895,0.7955371089579,0.841924321786801,NA,NA,2,NA,NA,8.97656464909075,44.4888888888889,NA,0.924393826700048,0.907379835154353,-0.226433460734315,-0.106007303018985,-0.106017826447154,-0.128856717742148,-0.0824695049132474,0.6067965247979,0.624013204767057,0.298968474317203,NA,2.08722075527262,1.03034817809503
"post1",-1.49302639331784,1.31877668727891,NA,1994,1995,0.975012331914362,0.975178723712252,0.954043273055885,0.994391235983154,NA,NA,1,NA,NA,20.3834224730453,38.0142857142857,NA,0.915546069715556,1.18637557540744,0.0143682802957807,0.0594662621988054,0.0596326539966958,0.0384972033403283,0.0788451662675975,0.668110730305866,0.702921666871272,0.297601812993726,NA,2.36195357750086,0.951369720056468
"post1",-1.49302638749638,1.3187766854545,NA,1994,1995,0.974965415877625,0.975072989381807,0.954764909868126,0.993875262326404,NA,NA,3,NA,NA,4.75754666324936,64.35,NA,0.733525658533251,0.913167275519264,0.271308062846469,0.241439757344374,0.241547330848556,0.221239251334875,0.260349603793152,0.735538783020346,0.787118413156144,0.297601808150751,NA,2.64487107133915,0.938861575170477
"post1",-1.49302569338045,1.31877646792281,NA,1994,1995,0.979171134899475,0.979365928775998,0.951079635251506,1.00566543450159,NA,NA,2,NA,NA,10.28449491689,39.9444444444444,NA,0.988285590915084,1.34595525192341,-0.0828549813767422,-0.00911445601560939,-0.00891966213908507,-0.0372059556635774,0.0173798435865057,0.642698984055351,0.671062519896186,0.297601230703436,NA,2.2549050563736,0.960431657089036
"post1",-1.48657470004252,-1.30767355370869,NA,1959,1960,1.01025831559081,1.01005306999994,0.993026108477803,1.02867360261055,NA,NA,2,NA,NA,8.58354576429786,47.7857142857143,NA,1.06553958383889,1.07814024110477,-0.146570725908147,-0.0552812682480749,-0.055486513838942,-0.0725134753610828,-0.0368659812283343,0.625592436498082,0.650183470636447,0.292234535291633,NA,2.22486870002412,0.959005160801549
"post1",-1.486574275668,-1.30767344595818,NA,1959,1960,1.01040765746333,1.01024946018607,0.993197645844733,1.02842743605655,NA,NA,3,NA,NA,3.55837773575989,72.84,NA,1.11885466126007,1.1785753958336,-0.376801059330676,-0.108447003796738,-0.108605201074003,-0.12565701541534,-0.0904272252035206,0.605892523517284,0.574739159219106,0.292234182246967,NA,1.96670750423506,1.45163379656192
"post1",-1.48657427210883,-1.3076734450545,NA,1959,1960,1.01053766378673,1.01045460895233,0.992808866912699,1.02903315083428,NA,NA,1,NA,NA,20.3834224730453,38.0142857142857,NA,1.22222376677805,0.936813251474677,-0.218601568851692,-0.211686102991321,-0.211769157825721,-0.229414899865352,-0.193190615943772,0.567638538138153,0.626579641958003,0.29223417928603,NA,2.14410115712278,0.918317171666566
"post1",-1.48398059001864,0.126359721491943,NA,1934,1935,0.991181972821568,0.991377736568571,0.981570366041884,0.999559855117247,NA,NA,2,NA,NA,7.86974794447885,64.1,NA,0.947933010031323,1.1392711913521,0.0328968915810181,0.0432489627902454,0.0434447265372477,0.0336373560105606,0.0516268450859239,0.662101608381093,0.708993318243852,0.290076449298734,NA,2.4441602203759,0.934798157519219
"post1",-1.48398052009296,0.126359633685409,NA,1934,1935,0.99104085910428,0.991098887008729,0.98153721503981,1.00003550101707,NA,NA,3,NA,NA,2.63168486367177,93.4333333333333,NA,1.00924588771755,1.1511172247133,-0.0784611866398775,-0.0182050286132689,-0.0181470007088204,-0.0277086726777391,-0.009210386700481,0.639330583575768,0.67250232504047,0.290076391126325,NA,2.31836283686942,0.949603168945152
"post1",-1.4839805195065,0.126359632948989,NA,1934,1935,0.991163275030089,0.991266464915478,0.981593662023939,0.999844089438257,NA,NA,1,NA,NA,18.8276578592707,43.64,NA,0.941317258615631,1.26319041397626,-0.168754305189842,0.0498460164144586,0.0499492062998475,0.0402764034083079,0.0585268308226269,0.664546065905953,0.642914120682425,0.290076390638438,NA,2.21636141868498,1.05821043356781
"post1",-1.48142582188784,1.51681266671861,NA,1994,1995,1.18703142677573,1.18711547135504,1.16054884040567,1.21372070889491,NA,NA,2,NA,NA,8.25094666732796,53.97,NA,1.10357115570995,1.25775528442545,-0.0300202200943199,0.0834602710657801,0.0835443156450883,0.0569776846957274,0.110149553184963,0.677001416795236,0.688375973447663,0.287951092522256,NA,2.39060031833169,0.982354609384202
"post1",-1.47942233667047,-0.54313331469521,NA,2007,2008,0.931221497337705,0.930970541497078,0.918675963344787,0.94490834906693,NA,NA,2,NA,NA,8.97656464909075,44.4888888888889,NA,1.00069571857351,1.19645183822272,0.059610785636622,-0.0694742212358103,-0.0697251770764363,-0.0820197552287275,-0.0557873695065852,0.620333411377607,0.717747209672233,0.286284357748177,NA,2.50711291150452,0.862753093385906
"post1",-1.47942233667047,NA,NA,2007,2008,NA,NA,NA,NA,NA,NA,2,NA,NA,1.72038483146289,139.3,NA,NA,NA,-0.806967451666253,NA,NA,NA,NA,NA,0.433777684759182,0.286284357748177,NA,1.51519869325429,NA
"post1",-1.4779208369121,0.760112143506179,NA,1931,1932,1.0486831399941,1.04853135997736,1.03147586261134,1.06586625358151,NA,NA,1,NA,NA,0.753754446241606,77.05,NA,0.918707575854094,0.865399113318272,0.151708877233428,0.129975564140006,0.129823784123262,0.112768286757248,0.147158677727421,0.694237089665779,0.747926886694289,0.285035233552576,NA,2.62398047207147,0.923003336161071
"post1",-1.47792075872161,0.760112207637919,NA,1931,1932,1.06675906979936,1.06665229300964,1.0490812232637,1.08406547782441,NA,NA,3,NA,NA,1.66870780458073,76.05,NA,0.993754747191575,0.927942507417371,-0.186524546050566,0.073004322607789,0.0728975458180632,0.0553264760721234,0.09031073063283,0.673127092991973,0.637090980153861,0.285035168504525,NA,2.23513113661182,1.06449035162438
"post1",-1.47610892087614,-1.65062767795551,NA,2013,2014,1.0148270309874,1.01472193839742,0.992637391059465,1.03746425910152,NA,NA,1,NA,NA,20.3834224730453,38.0142857142857,NA,0.773614881998199,NA,-0.159660556454429,0.241212148989201,0.241107056399217,0.219022509061267,0.263849377103326,0.735454445528457,0.645894056476926,0.283527868567468,NA,2.27806197584852,1.18785604748717
"post1",-1.47610891720389,-1.65062767895542,NA,2013,2014,1.01496215884443,1.01489964086773,0.993740214545807,1.03787412226936,NA,NA,3,NA,NA,5.41429061515827,52.58,NA,0.840787385158296,NA,-0.112370283009903,0.174174773686128,0.174112255709437,0.152952829387511,0.197086737111068,0.710614566115469,0.661390633594817,0.283527865512459,NA,2.3327182758541,1.08055016525415
"post1",-1.47610847934554,-1.65062779817875,NA,2013,2014,1.00880778541416,1.00893833545806,0.969623319967099,1.0481964745192,NA,NA,2,NA,NA,10.2873130339967,36.87,NA,0.864893117016452,0.622312325709194,-0.186340752826522,0.14391466839771,0.144045218441611,0.104730202950646,0.183303357502753,0.699402054244435,0.637151207461988,0.283527501250356,NA,2.24722894481894,1.10438846239802
"post1",-1.47060265916731,0.13874617003847,NA,1934,1935,1.01154172958381,1.01142724017121,1.00149407994259,1.02240239205348,NA,NA,2,NA,NA,6.21901182188142,70.7,NA,0.591270470125942,0.708196907437097,0.245542929279028,0.420271259457873,0.420156770045269,0.410223609816645,0.431131921927533,0.801802608649858,0.778675421602099,0.27894711210083,NA,2.79148049154434,1.03713330825507
"post1",-1.45781739312729,-0.218185117781116,NA,1898,1899,0.990385409485507,0.990469884440458,0.979882487178272,1.00024208850235,NA,NA,2,NA,NA,1.17388323529865,77.4375,NA,1.00914647419701,1.03667186011258,0.0281415445765403,-0.0187610647115032,-0.0186765897565517,-0.0292639870187388,-0.00890438569466181,0.639124551201037,0.707435035827412,0.268310823237806,NA,2.63662504289067,0.902773971136985
"post1",-1.45726360776486,-1.5135629308139,NA,2014,2015,0.918895224640199,0.918922270850571,0.892350704460071,0.946162561451985,NA,NA,2,NA,NA,2.94268397578899,37.69,NA,1.18835137847053,NA,-0.181341669912734,-0.269456153830333,-0.269429107619961,-0.296000674010461,-0.242188817018547,0.546232552446803,0.638789359839836,0.26785011940384,NA,2.38487614364931,0.855034077424454
"post1",-1.45726349586901,-1.51356275164608,NA,2014,2015,0.921235210692955,0.921385504992315,0.894807197878306,0.94861854762594,NA,NA,1,NA,NA,2.2353978681411,41.875,NA,1.3070851837117,NA,-0.286262263864947,-0.385849973018741,-0.385699678719381,-0.41227798583339,-0.358466636085756,0.503104246483357,0.604407869588089,0.267850026315704,NA,2.25651599853008,0.835224133705508
"post1",-1.45726298716242,-1.51356193710485,NA,2014,2015,0.924001112667781,0.924037096162084,0.897825318470057,0.951304648007472,NA,NA,3,NA,NA,3.93284976823364,48.98,NA,1.52873204307043,NA,-0.367559302415231,-0.604730930402646,-0.604694946908343,-0.63090672460037,-0.577427395062956,0.422000585090956,0.577767595899917,0.267849603113698,NA,2.15705974242069,0.740253260958553
"post1",-1.44714554976451,0.802266080135999,NA,1968,1969,0.982126622333122,0.982161532323757,0.967463223645588,0.995836841835665,NA,NA,2,NA,NA,9.24782639937279,43.65,NA,0.796257887319581,1.06212537879551,-0.169089519794769,0.185868735013541,0.185903645004176,0.171205336326007,0.199578954516084,0.714947620444041,0.642804274014222,0.259432728065428,NA,2.47773007980747,1.12197256185673
"post1",-1.44714501659989,0.802265943896687,NA,1968,1969,0.982060588667711,0.982139984861907,0.9672902034976,0.996390268386624,NA,NA,3,NA,NA,3.55837773575989,72.84,NA,0.849343296168532,0.937859925187213,-0.109200153851315,0.132717292499178,0.132796688693374,0.117946907329068,0.147046972218092,0.695253003572269,0.66242945505643,0.259432284516355,NA,2.5533809575449,1.05452705893409
"post1",-1.44714501212832,0.802265942754069,NA,1968,1969,0.982132131195143,0.982191894020372,0.967463483893042,0.996255484709835,NA,NA,1,NA,NA,20.3834224730453,38.0142857142857,NA,0.836968521728142,1.05309517233464,-0.137953124459465,0.145163609467001,0.145223372292231,0.1304949621649,0.159286962981693,0.699864834080532,0.653007377450549,0.259432280796376,NA,2.51706293236146,1.09270365203606
"post1",-1.44663614713531,0.916822813927665,NA,1968,1969,1.11303926807488,1.11300762874802,1.0949545161919,1.13167046934912,NA,NA,2,NA,NA,8.25094666732796,53.97,NA,1.26808213445738,1.03040987479249,-0.452536820357692,-0.155042866382496,-0.155074505709359,-0.173127618265473,-0.136411665108259,0.588626996599774,0.549921263786251,0.259008947011925,NA,2.12317477882697,1.08290410663086
"post1",-1.44503763618021,-0.942350235109066,NA,1987,1988,0.880804539485184,0.880846273646915,0.863964598515528,0.898123423318717,NA,NA,3,NA,NA,7.40757626899668,70.3222222222222,NA,0.883470829942831,0.825021929518089,-0.0813992456360161,-0.00266629045764793,-0.00262455629591615,-0.0195062314273032,0.0146525933758857,0.64508827292847,0.671539550784914,0.257679117486601,NA,2.60610777208143,0.964279422786757
"post1",-1.44503741033721,-0.942350057055008,NA,1987,1988,0.875301811211364,0.875303454542732,0.858515868383861,0.892810015530618,NA,NA,1,NA,NA,6.43881570469906,61.3,NA,0.680214702215644,0.763218959875311,-0.152432640757519,0.195087108995719,0.195088752327088,0.178301166168216,0.212595313314973,0.718363376163383,0.648262576361467,0.257678929603816,NA,2.51577642517445,1.11002151661958
"post1",-1.44307804959608,-1.1814376038048,NA,2000,2001,0.849928752884483,0.850045175864569,0.826996011858532,0.872616564735974,NA,NA,3,NA,NA,9.38848586916857,40.0428571428571,NA,0.734053216811259,0.403636280663299,-0.150636102216627,0.115875536073224,0.11599195905331,0.0929427950472723,0.138563347924715,0.6890124967381,0.648851285117336,0.256048902761645,NA,2.53409125412792,1.07991483489529
"post1",-1.44307790760676,-1.18143617710413,NA,2000,2001,0.851212938686081,0.851188714516191,0.829759656687204,0.872405474131528,NA,NA,1,NA,NA,4.25121135043515,49.67,NA,0.683143007014544,0.322982496709383,-0.0799430278603791,0.168069931671536,0.168045707501646,0.146616649672659,0.189262467116984,0.708352491581789,0.672016739631941,0.25604878463822,NA,2.62456523893077,1.10859021746795
"post1",-1.44307758618798,-1.1814329475062,NA,2000,2001,0.865104190586624,0.865192562354203,0.83771517653336,0.892769821153589,NA,NA,2,NA,NA,7.73508768539907,37.45,NA,0.679789949622676,0.442915255736402,0.0478994018981891,0.185314240963948,0.185402612731528,0.157925226910685,0.212979871530914,0.714742159456572,0.713909499546223,0.256048517244254,NA,2.78818056526841,1.00645817151532
